0.31211	6.764E-4
0.31461	6.859E-4
0.3171	6.689E-4
0.3196	6.767E-4
0.3221	6.753E-4
0.32459	6.726E-4
0.32709	6.586E-4
0.32959	6.642E-4
0.33208	6.44E-4
0.33458	6.352E-4
0.33708	6.433E-4
0.33958	6.518E-4
0.34207	6.391E-4
0.34457	6.396E-4
0.34707	6.279E-4
0.34956	6.248E-4
0.35206	6.302E-4
0.35456	6.123E-4
0.35705	6.28E-4
0.35955	6.169E-4
0.36205	6.221E-4
0.36454	6.153E-4
0.36704	6.16E-4
0.36954	5.996E-4
0.37203	5.807E-4
0.37453	5.894E-4
0.37703	6.045E-4
0.37953	5.787E-4
0.38202	5.711E-4
0.38452	5.731E-4
0.38702	5.84E-4
0.38951	5.515E-4
0.39201	5.543E-4
0.39451	5.592E-4
0.397	5.581E-4
0.3995	5.439E-4
0.402	5.591E-4
0.40449	5.56E-4
0.40699	5.444E-4
0.40949	5.457E-4
0.41199	5.295E-4
0.41448	5.219E-4
0.41698	5.274E-4
0.41948	5.309E-4
0.42197	5.205E-4
0.42447	5.014E-4
0.42697	5.15E-4
0.42946	5.093E-4
0.43196	5.189E-4
0.43446	4.976E-4
0.43695	4.974E-4
0.43945	5.011E-4
0.44195	4.873E-4
0.44444	4.925E-4
0.44694	4.948E-4
0.44944	4.861E-4
0.45194	4.824E-4
0.45443	4.749E-4
0.45693	4.749E-4
0.45943	4.796E-4
0.46192	4.79E-4
0.46442	4.646E-4
0.46692	4.579E-4
0.46941	4.55E-4
0.47191	4.458E-4
0.47441	4.53E-4
0.4769	4.472E-4
0.4794	4.353E-4
0.4819	4.277E-4
0.48439	4.479E-4
0.48689	4.441E-4
0.48939	4.49E-4
0.49189	4.412E-4
0.49438	4.299E-4
0.49688	4.198E-4
0.49938	4.181E-4
0.50187	4.193E-4
0.50437	4.201E-4
0.50687	4.068E-4
0.50936	4.088E-4
0.51186	4.844E-4
0.51436	4.03E-4
0.51685	4.005E-4
0.51935	4.051E-4
0.52185	4.11E-4
0.52434	3.914E-4
0.52684	3.951E-4
0.52934	3.877E-4
0.53184	3.86E-4
0.53433	3.866E-4
0.53683	3.842E-4
0.53933	3.724E-4
0.54182	3.821E-4
0.54432	3.706E-4
0.54682	3.767E-4
0.54931	3.534E-4
0.55181	3.571E-4
0.55431	3.586E-4
0.5568	3.584E-4
0.5593	3.528E-4
0.5618	3.527E-4
0.56429	3.484E-4
0.56679	3.42E-4
0.56929	3.374E-4
0.57179	3.373E-4
0.57428	3.47E-4
0.57678	3.36E-4
0.57928	3.37E-4
0.58177	3.299E-4
0.58427	3.248E-4
0.58677	3.319E-4
0.58926	3.315E-4
0.59176	3.155E-4
0.59426	3.326E-4
0.59675	3.25E-4
0.59925	3.192E-4
0.60175	3.178E-4
0.60424	3.089E-4
0.60674	3.129E-4
0.60924	3.035E-4
0.61174	3.132E-4
0.61423	3.01E-4
0.61673	3.04E-4
0.61923	3.054E-4
0.62172	3.022E-4
0.62422	2.871E-4
0.62672	2.999E-4
0.62921	2.895E-4
0.63171	2.953E-4
0.63421	2.923E-4
0.6367	2.851E-4
0.6392	2.837E-4
0.6417	2.744E-4
0.64419	2.75E-4
0.64669	2.748E-4
0.64919	2.827E-4
0.65169	2.637E-4
0.65418	2.697E-4
0.65668	2.738E-4
0.65918	2.734E-4
0.66167	2.589E-4
0.66417	2.632E-4
0.66667	2.633E-4
0.66916	2.675E-4
0.67166	2.556E-4
0.67416	2.615E-4
0.67665	2.658E-4
0.67915	2.572E-4
0.68165	2.522E-4
0.68414	2.577E-4
0.68664	2.549E-4
0.68914	2.546E-4
0.69164	2.489E-4
0.69413	2.553E-4
0.69663	2.519E-4
0.69913	2.441E-4
0.70162	2.374E-4
0.70412	2.437E-4
0.70662	2.298E-4
0.70911	2.281E-4
0.71161	2.329E-4
0.71411	2.285E-4
0.7166	2.262E-4
0.7191	2.269E-4
0.7216	2.305E-4
0.72409	2.373E-4
0.72659	2.225E-4
0.72909	2.255E-4
0.73159	2.299E-4
0.73408	2.125E-4
0.73658	2.248E-4
0.73908	2.168E-4
0.74157	2.208E-4
0.74407	2.159E-4
0.74657	2.106E-4
0.74906	2.124E-4
0.75156	2.13E-4
0.75406	2.174E-4
0.75655	2.149E-4
0.75905	2.097E-4
0.76155	1.976E-4
0.76404	2.002E-4
0.76654	2.078E-4
0.76904	2.041E-4
0.77154	1.941E-4
0.77403	1.942E-4
0.77653	1.941E-4
0.77903	2.007E-4
0.78152	1.852E-4
0.78402	1.929E-4
0.78652	1.933E-4
0.78901	1.948E-4
0.79151	1.893E-4
0.79401	1.888E-4
0.7965	1.909E-4
0.799	1.867E-4
0.8015	1.898E-4
0.804	1.834E-4
0.80649	1.819E-4
0.80899	1.816E-4
0.81149	1.817E-4
0.81398	1.837E-4
0.81648	1.742E-4
0.81898	1.798E-4
0.82147	1.761E-4
0.82397	1.716E-4
0.82647	1.761E-4
0.82896	1.661E-4
0.83146	1.73E-4
0.83396	1.643E-4
0.83645	1.721E-4
0.83895	1.724E-4
0.84145	1.625E-4
0.84395	1.648E-4
0.84644	1.708E-4
0.84894	1.677E-4
0.85144	1.616E-4
0.85393	1.656E-4
0.85643	1.595E-4
0.85893	1.579E-4
0.86142	1.552E-4
0.86392	1.554E-4
0.86642	1.599E-4
0.86891	1.515E-4
0.87141	1.57E-4
0.87391	1.562E-4
0.8764	1.553E-4
0.8789	1.575E-4
0.8814	1.5E-4
0.8839	1.549E-4
0.88639	1.516E-4
0.88889	1.502E-4
0.89139	1.535E-4
0.89388	1.507E-4
0.89638	1.472E-4
0.89888	1.458E-4
0.90137	1.505E-4
0.90387	1.409E-4
0.90637	1.405E-4
0.90886	1.42E-4
0.91136	1.363E-4
0.91386	1.396E-4
0.91635	1.38E-4
0.91885	1.363E-4
0.92135	1.337E-4
0.92385	1.318E-4
0.92634	1.427E-4
0.92884	1.314E-4
0.93134	1.332E-4
0.93383	1.288E-4
0.93633	1.376E-4
0.93883	1.368E-4
0.94132	1.319E-4
0.94382	1.309E-4
0.94632	1.258E-4
0.94881	1.345E-4
0.95131	1.25E-4
0.95381	1.292E-4
0.9563	1.263E-4
0.9588	1.242E-4
0.9613	1.26E-4
0.9638	1.217E-4
0.96629	1.186E-4
0.96879	1.246E-4
0.97129	1.228E-4
0.97378	1.204E-4
0.97628	1.199E-4
0.97878	1.226E-4
0.98127	1.219E-4
0.98377	1.19E-4
0.98627	1.263E-4
0.98876	1.19E-4
0.99126	1.173E-4
0.99376	1.134E-4
0.99625	1.199E-4
0.99875	1.144E-4
1.0012	1.117E-4
1.0037	1.129E-4
1.0062	1.114E-4
1.0087	1.068E-4
1.0112	1.097E-4
1.0137	1.149E-4
1.0162	1.107E-4
1.0187	1.003E-4
1.0212	1.084E-4
1.0237	1.084E-4
1.0262	1.044E-4
1.0287	1.138E-4
1.0312	1.038E-4
1.0337	1.021E-4
1.0362	1.017E-4
1.0387	1.036E-4
1.0412	1.011E-4
1.0437	1.036E-4
1.0462	1.019E-4
1.0487	9.76E-5
1.0512	9.45E-5
1.0537	9.44E-5
1.0562	1.03E-4
1.0587	9.63E-5
1.0612	1.02E-4
1.0637	9.56E-5
1.0662	9.78E-5
1.0687	9.4E-5
1.0712	9.56E-5
1.0737	9.36E-5
1.0762	9.47E-5
1.0787	9.38E-5
1.0811	9.28E-5
1.0836	9.5E-5
1.0861	9.43E-5
1.0886	9.38E-5
1.0911	9.12E-5
1.0936	8.89E-5
1.0961	9.11E-5
1.0986	8.81E-5
1.1011	8.58E-5
1.1036	9E-5
1.1061	9.16E-5
1.1086	8.81E-5
1.1111	8.42E-5
1.1136	8.6E-5
1.1161	9.06E-5
1.1186	8.63E-5
1.1211	8.5E-5
1.1236	8.43E-5
1.1261	8.46E-5
1.1286	7.86E-5
1.1311	7.84E-5
1.1336	7.96E-5
1.1361	8.22E-5
1.1386	8.28E-5
1.1411	7.71E-5
1.1436	8.23E-5
1.1461	8.05E-5
1.1486	8.33E-5
1.1511	7.88E-5
1.1536	7.33E-5
1.1561	8.27E-5
1.1586	7.69E-5
1.161	7.64E-5
1.1635	7.54E-5
1.166	7.05E-5
1.1685	7.57E-5
1.171	7.45E-5
1.1735	7.63E-5
1.176	7.01E-5
1.1785	7.05E-5
1.181	7.18E-5
1.1835	7.46E-5
1.186	7.24E-5
1.1885	6.79E-5
1.191	7.16E-5
1.1935	6.75E-5
1.196	6.7E-5
1.1985	7.08E-5
1.201	7.19E-5
1.2035	6.96E-5
1.206	6.92E-5
1.2085	6.79E-5
1.211	6.55E-5
1.2135	6.6E-5
1.216	6.62E-5
1.2185	6.48E-5
1.221	6.81E-5
1.2235	6.32E-5
1.226	6.17E-5
1.2285	6.76E-5
1.231	6.28E-5
1.2335	6.34E-5
1.236	6.12E-5
1.2385	6.87E-5
1.2409	6.22E-5
1.2434	6.62E-5
1.2459	6.31E-5
1.2484	6.57E-5
1.2509	6.38E-5
1.2534	6.26E-5
1.2559	5.73E-5
1.2584	6.29E-5
1.2609	5.79E-5
1.2634	5.91E-5
1.2659	5.37E-5
1.2684	6.08E-5
1.2709	6E-5
1.2734	5.97E-5
1.2759	5.38E-5
1.2784	5.87E-5
1.2809	5.88E-5
1.2834	5.36E-5
1.2859	5.51E-5
1.2884	5.48E-5
1.2909	5.61E-5
1.2934	5.6E-5
1.2959	5.59E-5
1.2984	5.3E-5
1.3009	5.74E-5
1.3034	4.97E-5
1.3059	5.04E-5
1.3084	5.56E-5
1.3109	5.21E-5
1.3134	5.76E-5
1.3159	5.12E-5
1.3184	5.24E-5
1.3208	5.47E-5
1.3233	5.13E-5
1.3258	4.81E-5
1.3283	5.18E-5
1.3308	5.45E-5
1.3333	4.96E-5
1.3358	4.68E-5
1.3383	4.24E-5
1.3408	4.8E-5
1.3433	4.49E-5
1.3458	5.02E-5
1.3483	4.91E-5
1.3508	4.42E-5
1.3533	4.39E-5
1.3558	4.84E-5
1.3583	4.85E-5
1.3608	4.32E-5
1.3633	4.59E-5
1.3658	4.84E-5
1.3683	4.16E-5
1.3708	4.38E-5
1.3733	4.85E-5
1.3758	4.44E-5
1.3783	4.56E-5
1.3808	4.17E-5
1.3833	4.09E-5
1.3858	4.13E-5
1.3883	4.05E-5
1.3908	4.03E-5
1.3933	4.1E-5
1.3958	4.44E-5
1.3983	4.35E-5
1.4007	3.94E-5
1.4032	3.74E-5
1.4057	4.04E-5
1.4082	3.91E-5
1.4107	4.14E-5
1.4132	3.87E-5
1.4157	3.95E-5
1.4182	3.79E-5
1.4207	4.33E-5
1.4232	3.94E-5
1.4257	3.9E-5
1.4282	3.78E-5
1.4307	4.03E-5
1.4332	3.79E-5
1.4357	3.95E-5
1.4382	3.71E-5
1.4407	3.87E-5
1.4432	3.54E-5
1.4457	3.74E-5
1.4482	3.4E-5
1.4507	3.68E-5
1.4532	3.26E-5
1.4557	3.51E-5
1.4582	3.41E-5
1.4607	3.63E-5
1.4632	3.27E-5
1.4657	3.23E-5
1.4682	3.57E-5
1.4707	3.45E-5
1.4732	3.58E-5
1.4757	3.19E-5
1.4782	3.49E-5
1.4806	3.2E-5
1.4831	3.4E-5
1.4856	3.18E-5
1.4881	3.29E-5
1.4906	3.07E-5
1.4931	3.14E-5
1.4956	3.01E-5
1.4981	3.1E-5
1.5006	2.82E-5
1.5031	3.28E-5
1.5056	2.93E-5
1.5081	3.01E-5
1.5106	2.77E-5
1.5131	2.96E-5
1.5156	2.9E-5
1.5181	2.87E-5
1.5206	2.86E-5
1.5231	3.16E-5
1.5256	2.71E-5
1.5281	2.96E-5
1.5306	2.74E-5
1.5331	2.57E-5
1.5356	2.85E-5
1.5381	2.59E-5
1.5406	2.77E-5
1.5431	2.88E-5
1.5456	2.69E-5
1.5481	2.67E-5
1.5506	2.7E-5
1.5531	2.55E-5
1.5556	2.55E-5
1.5581	2.57E-5
1.5605	2.64E-5
1.563	2.55E-5
1.5655	2.33E-5
1.568	2.11E-5
1.5705	2.25E-5
1.573	2.3E-5
1.5755	2.27E-5
1.578	2.49E-5
1.5805	2.25E-5
1.583	2.27E-5
1.5855	2.74E-5
1.588	2.51E-5
1.5905	2.21E-5
1.593	2.26E-5
1.5955	2.18E-5
1.598	2.01E-5
1.6005	2.09E-5
1.603	2.15E-5
1.6055	2.22E-5
1.608	2.27E-5
1.6105	2.12E-5
1.613	1.99E-5
1.6155	2.19E-5
1.618	1.95E-5
1.6205	1.94E-5
1.623	1.98E-5
1.6255	1.96E-5
1.628	1.99E-5
1.6305	2.05E-5
1.633	2.13E-5
1.6355	2.02E-5
1.638	1.89E-5
1.6404	1.93E-5
1.6429	1.93E-5
1.6454	2.12E-5
1.6479	2.04E-5
1.6504	1.8E-5
1.6529	1.76E-5
1.6554	1.71E-5
1.6579	1.66E-5
1.6604	1.69E-5
1.6629	1.7E-5
1.6654	1.59E-5
1.6679	1.78E-5
1.6704	1.44E-5
1.6729	1.51E-5
1.6754	1.62E-5
1.6779	1.51E-5
1.6804	1.7E-5
1.6829	1.65E-5
1.6854	1.72E-5
1.6879	1.73E-5
1.6904	1.74E-5
1.6929	1.54E-5
1.6954	1.41E-5
1.6979	1.5E-5
1.7004	1.55E-5
1.7029	1.38E-5
1.7054	1.47E-5
1.7079	1.51E-5
1.7104	1.45E-5
1.7129	1.47E-5
1.7154	1.35E-5
1.7179	1.44E-5
1.7203	1.23E-5
1.7228	1.47E-5
1.7253	1.24E-5
1.7278	1.49E-5
1.7303	1.37E-5
1.7328	1.51E-5
1.7353	1.24E-5
1.7378	1.41E-5
1.7403	1.33E-5
1.7428	1.33E-5
1.7453	1.14E-5
1.7478	1.2E-5
1.7503	1.04E-5
1.7528	1.23E-5
1.7553	1.28E-5
1.7578	1.28E-5
1.7603	1.26E-5
1.7628	1.09E-5
1.7653	1.3E-5
1.7678	1.28E-5
1.7703	1.18E-5
1.7728	1.18E-5
1.7753	9.3E-6
1.7778	1.12E-5
1.7803	8.3E-6
1.7828	8.5E-6
1.7853	1.05E-5
1.7878	8.2E-6
1.7903	9.4E-6
1.7928	1E-5
1.7953	8.8E-6
1.7978	1.07E-5
1.8002	8.6E-6
1.8027	8E-6
1.8052	8.1E-6
1.8077	8.9E-6
1.8102	7.7E-6
1.8127	8.8E-6
1.8152	6.7E-6
1.8177	7.4E-6
1.8202	7.7E-6
1.8227	8.6E-6
1.8252	7.9E-6
1.8277	8.2E-6
1.8302	7.6E-6
1.8327	8.2E-6
1.8352	7.8E-6
1.8377	7.5E-6
1.8402	7.5E-6
1.8427	7.5E-6
1.8452	7E-6
1.8477	6.9E-6
1.8502	6.1E-6
1.8527	5.5E-6
1.8552	7.5E-6
1.8577	6.3E-6
1.8602	6.2E-6
1.8627	6.2E-6
1.8652	6.4E-6
1.8677	6.7E-6
1.8702	5.1E-6
1.8727	5.5E-6
1.8752	4.9E-6
1.8777	4.8E-6
1.8801	4.1E-6
1.8826	5.5E-6
1.8851	6.2E-6
1.8876	4.7E-6
1.8901	5.3E-6
1.8926	3.6E-6
1.8951	4.9E-6
1.8976	5.1E-6
1.9001	3.6E-6
1.9026	5.3E-6
1.9051	5.1E-6
1.9076	3.4E-6
1.9101	4E-6
1.9126	3.7E-6
1.9151	3.9E-6
1.9176	4.2E-6
1.9201	4.7E-6
1.9226	3.8E-6
1.9251	2.4E-6
1.9276	3.7E-6
1.9301	2.6E-6
1.9326	2.8E-6
1.9351	2.7E-6
1.9376	2.9E-6
1.9401	2.7E-6
1.9426	2.5E-6
1.9451	3E-6
1.9476	1.8E-6
1.9501	2.1E-6
1.9526	2.3E-6
1.9551	1.7E-6
1.9576	2E-6
1.96	1.5E-6
1.9625	1E-6
1.965	1.5E-6
1.9675	1.7E-6
1.97	1.3E-6
1.9725	1.3E-6
1.975	1.7E-6
1.9775	1E-6
1.98	1E-6
1.9825	6E-7
1.985	8E-7
1.9875	5E-7
1.99	1.1E-6
1.9925	3E-7
1.995	5E-7
1.9975	1E-7
2	1E-7
